Symbol,Price,Type,Description,Quantity,Commission,Amount,Date
"PLTR260116P00150000","20.30","Trade","PLTR Jan 16, 2026 $150.00 Put",2,"0.00","-4060.23","Aug 01, 2025"
"SLV251017P00034500","1.99","Trade","SLV Oct 17, 2025 $34.50 Put",3,"0.00","-597.33","Aug 01, 2025"
"NTNX250919C00075000","5.80","Trade","NTNX Sep 19, 2025 $75.00 Call",-1,"0.00","579.87","Jul 31, 2025"
"AMZN260116C00225000","26.04","Trade","AMZN Jan 16, 2026 $225.00 Call",-1,"0.00","2603.87","Jul 31, 2025"
"BABA250808P00120000","2.32","Trade","BABA Aug 08, 2025 $120.00 Put",1,"0.00","-232.12","Jul 31, 2025"
"QQQ250829P00580000","14.15","Trade","QQQ Aug 29, 2025 $580.00 Put",-2,"0.00","2829.76","Jul 31, 2025"
"TGT250808P00101000","1.90","Trade","TGT Aug 08, 2025 $101.00 Put",1,"0.00","-190.12","Jul 31, 2025"
"NTNX250919C00075000","5.80","Trade","NTNX Sep 19, 2025 $75.00 Call",-1,"0.00","579.87","Jul 31, 2025"
"AAPL250808C00205000","7.76","Trade","AAPL Aug 08, 2025 $205.00 Call",-1,"0.00","775.87","Jul 31, 2025"
"QQQ250804P00572000","4.11","Trade","QQQ Aug 04, 2025 $572.00 Put",1,"0.00","-411.12","Jul 31, 2025"
"SMCI250815C00057000","5.65","Trade","SMCI Aug 15, 2025 $57.00 Call",-2,"0.00","1129.76","Jul 31, 2025"
"WMT250919C00095000","5.55","Trade","WMT Sep 19, 2025 $95.00 Call",-1,"0.00","554.87","Jul 31, 2025"
"TSLA260116P00210000","7.15","Trade","TSLA Jan 16, 2026 $210.00 Put",1,"0.00","-715.12","Jul 31, 2025"
"WMT250808P00099000","1.60","Trade","WMT Aug 08, 2025 $99.00 Put",1,"0.00","-160.12","Jul 31, 2025"
"MU251017C00110000","10.18","Trade","MU Oct 17, 2025 $110.00 Call",-2,"0.00","2035.74","Jul 31, 2025"
"SMCI250815C00057000","5.65","Trade","SMCI Aug 15, 2025 $57.00 Call",-4,"0.00","2259.54","Jul 31, 2025"
"NTNX250919P00077500","6.35","Trade","NTNX Sep 19, 2025 $77.50 Put",1,"0.00","-635.12","Jul 31, 2025"
"COIN260116P00250000","9.91","Trade","COIN Jan 16, 2026 $250.00 Put",1,"0.00","-991.12","Jul 31, 2025"
"COIN260116P00250000","9.85","Trade","COIN Jan 16, 2026 $250.00 Put",1,"0.00","-985.12","Jul 31, 2025"
"SMCI250801P00059000","0.97","Trade","SMCI Aug 01, 2025 $59.00 Put",-2,"0.00","193.76","Jul 31, 2025"
"AAPL250808C00205000","7.78","Trade","AAPL Aug 08, 2025 $205.00 Call",-1,"0.00","777.87","Jul 31, 2025"
"COST250919P00890000","9.91","Trade","COST Sep 19, 2025 $890.00 Put",1,"0.00","-991.12","Jul 31, 2025"
"COST250801P00925000","1.07","Trade","COST Aug 01, 2025 $925.00 Put",-1,"0.00","106.87","Jul 31, 2025"
"COIN260116P00250000","10.00","Trade","COIN Jan 16, 2026 $250.00 Put",1,"0.00","-1000.12","Jul 31, 2025"
"QQQ250829P00580000","14.02","Trade","QQQ Aug 29, 2025 $580.00 Put",-2,"0.00","2803.76","Jul 31, 2025"
"AMZN260116C00225000","26.02","Trade","AMZN Jan 16, 2026 $225.00 Call",-1,"0.00","2601.87","Jul 31, 2025"
"AMZN250808P00230000","5.34","Trade","AMZN Aug 08, 2025 $230.00 Put",1,"0.00","-534.12","Jul 31, 2025"
"SMCI250919C00055000","9.25","Trade","SMCI Sep 19, 2025 $55.00 Call",1,"0.00","-925.12","Jul 31, 2025"
"SNOW250919C00230000","14.41","Trade","SNOW Sep 19, 2025 $230.00 Call",1,"0.00","-1441.12","Jul 31, 2025"
"SMCI250801P00059000","1.01","Trade","SMCI Aug 01, 2025 $59.00 Put",-2,"0.00","201.76","Jul 31, 2025"
"BABA250808P00120000","2.34","Trade","BABA Aug 08, 2025 $120.00 Put",1,"0.00","-234.12","Jul 31, 2025"
"AMZN250808P00230000","5.37","Trade","AMZN Aug 08, 2025 $230.00 Put",1,"0.00","-537.12","Jul 31, 2025"
"MU251017C00110000","10.05","Trade","MU Oct 17, 2025 $110.00 Call",-2,"0.00","2009.76","Jul 31, 2025"
"SMCI250815C00057000","5.70","Trade","SMCI Aug 15, 2025 $57.00 Call",-4,"0.00","2279.54","Jul 31, 2025"
"COST250919P00890000","9.75","Trade","COST Sep 19, 2025 $890.00 Put",1,"0.00","-975.12","Jul 31, 2025"
"NFLX260116P00860000","10.70","Trade","NFLX Jan 16, 2026 $860.00 Put",1,"0.00","-1070.12","Jul 31, 2025"
"TSLA260116P00210000","7.15","Trade","TSLA Jan 16, 2026 $210.00 Put",1,"0.00","-715.12","Jul 31, 2025"
"META260116C00850000","42.06","Trade","META Jan 16, 2026 $850.00 Call",1,"0.00","-4206.12","Jul 31, 2025"
"SMCI250801P00059000","1.02","Trade","SMCI Aug 01, 2025 $59.00 Put",-1,"0.00","101.87","Jul 31, 2025"
"COST250801P00925000","0.70","Trade","COST Aug 01, 2025 $925.00 Put",-1,"0.00","69.87","Jul 31, 2025"
"MU250808P00107000","2.19","Trade","MU Aug 08, 2025 $107.00 Put",1,"0.00","-219.12","Jul 31, 2025"
"GOOG260116C00180000","24.70","Trade","GOOG Jan 16, 2026 $180.00 Call",1,"0.00","-2470.12","Jul 31, 2025"
"GOOG260116C00180000","24.72","Trade","GOOG Jan 16, 2026 $180.00 Call",1,"0.00","-2472.12","Jul 31, 2025"
"META260116C00850000","42.13","Trade","META Jan 16, 2026 $850.00 Call",1,"0.00","-4213.12","Jul 31, 2025"
"BABA250808P00120000","2.28","Trade","BABA Aug 08, 2025 $120.00 Put",1,"0.00","-228.12","Jul 31, 2025"
"QQQ250829P00580000","13.93","Trade","QQQ Aug 29, 2025 $580.00 Put",-2,"0.00","2785.74","Jul 31, 2025"
"NTNX250919P00077500","6.40","Trade","NTNX Sep 19, 2025 $77.50 Put",1,"0.00","-640.12","Jul 31, 2025"
"COST250801P00925000","1.11","Trade","COST Aug 01, 2025 $925.00 Put",-1,"0.00","110.87","Jul 31, 2025"
"AMZN250808P00230000","5.38","Trade","AMZN Aug 08, 2025 $230.00 Put",1,"0.00","-538.12","Jul 31, 2025"
"AAPL250808C00205000","7.75","Trade","AAPL Aug 08, 2025 $205.00 Call",-1,"0.00","774.87","Jul 31, 2025"
"WMT250919C00095000","5.55","Trade","WMT Sep 19, 2025 $95.00 Call",-1,"0.00","554.87","Jul 31, 2025"
"BABA250808P00120000","2.32","Trade","BABA Aug 08, 2025 $120.00 Put",2,"0.00","-464.24","Jul 31, 2025"
"QQQ250804P00572000","4.15","Trade","QQQ Aug 04, 2025 $572.00 Put",1,"0.00","-415.12","Jul 31, 2025"
"GOOG260116C00180000","24.72","Trade","GOOG Jan 16, 2026 $180.00 Call",1,"0.00","-2472.12","Jul 31, 2025"
"META260116C00850000","42.10","Trade","META Jan 16, 2026 $850.00 Call",1,"0.00","-4210.12","Jul 31, 2025"
"META260116P00620000","11.04","Trade","META Jan 16, 2026 $620.00 Put",1,"0.00","-1104.12","Jul 31, 2025"
"NTNX250919C00075000","5.80","Trade","NTNX Sep 19, 2025 $75.00 Call",-1,"0.00","579.87","Jul 31, 2025"
"GOOG260116C00190000","18.50","Trade","GOOG Jan 16, 2026 $190.00 Call",-2,"0.00","3699.76","Jul 31, 2025"
"GOOG260116C00190000","18.49","Trade","GOOG Jan 16, 2026 $190.00 Call",-2,"0.00","3697.74","Jul 31, 2025"
"SNOW250919C00230000","14.40","Trade","SNOW Sep 19, 2025 $230.00 Call",1,"0.00","-1440.12","Jul 31, 2025"
"WMT250808P00099000","1.60","Trade","WMT Aug 08, 2025 $99.00 Put",1,"0.00","-160.12","Jul 31, 2025"
"TGT250808P00101000","1.87","Trade","TGT Aug 08, 2025 $101.00 Put",1,"0.00","-187.12","Jul 31, 2025"
"BABA250808P00120000","2.31","Trade","BABA Aug 08, 2025 $120.00 Put",2,"0.00","-462.24","Jul 31, 2025"
"GOOG260116C00190000","18.45","Trade","GOOG Jan 16, 2026 $190.00 Call",-2,"0.00","3689.76","Jul 31, 2025"
"SMCI250919C00055000","9.35","Trade","SMCI Sep 19, 2025 $55.00 Call",1,"0.00","-935.12","Jul 31, 2025"
"SMCI250919C00055000","9.31","Trade","SMCI Sep 19, 2025 $55.00 Call",1,"0.00","-931.12","Jul 31, 2025"
"TGT250808P00101000","1.88","Trade","TGT Aug 08, 2025 $101.00 Put",1,"0.00","-188.12","Jul 31, 2025"
"WMT250808P00099000","1.60","Trade","WMT Aug 08, 2025 $99.00 Put",1,"0.00","-160.12","Jul 31, 2025"
"TSLA260116P00210000","7.10","Trade","TSLA Jan 16, 2026 $210.00 Put",1,"0.00","-710.12","Jul 31, 2025"
"QQQ250804P00572000","4.11","Trade","QQQ Aug 04, 2025 $572.00 Put",1,"0.00","-411.12","Jul 31, 2025"
"MU251017C00110000","10.10","Trade","MU Oct 17, 2025 $110.00 Call",-2,"0.00","2019.76","Jul 31, 2025"
"MU250808P00107000","2.20","Trade","MU Aug 08, 2025 $107.00 Put",1,"0.00","-220.12","Jul 31, 2025"
"MU250808P00107000","2.21","Trade","MU Aug 08, 2025 $107.00 Put",1,"0.00","-221.12","Jul 31, 2025"
"NFLX260116P00860000","10.55","Trade","NFLX Jan 16, 2026 $860.00 Put",1,"0.00","-1055.12","Jul 31, 2025"
"NFLX260116P00860000","10.40","Trade","NFLX Jan 16, 2026 $860.00 Put",1,"0.00","-1040.12","Jul 31, 2025"
"COST250919P00890000","9.91","Trade","COST Sep 19, 2025 $890.00 Put",1,"0.00","-991.12","Jul 31, 2025"
"NTNX250919P00077500","6.35","Trade","NTNX Sep 19, 2025 $77.50 Put",1,"0.00","-635.12","Jul 31, 2025"
"WMT250919C00095000","5.50","Trade","WMT Sep 19, 2025 $95.00 Call",-1,"0.00","549.87","Jul 31, 2025"
"AAPL250808P00212500","7.50","Trade","AAPL Aug 08, 2025 $212.50 Put",2,"0.00","-1500.23","Jul 30, 2025"
"META250801P00680000","14.12","Trade","META Aug 01, 2025 $680.00 Put",5,"0.00","-7060.56","Jul 30, 2025"
"NTNX250919C00075000","7.10","Trade","NTNX Sep 19, 2025 $75.00 Call",5,"0.00","-3550.56","Jul 30, 2025"
"AAPL250808P00212500","7.60","Trade","AAPL Aug 08, 2025 $212.50 Put",2,"0.00","-1520.24","Jul 30, 2025"
"AAPL250815P00215000","8.75","Trade","AAPL Aug 15, 2025 $215.00 Put",-1,"0.00","874.87","Jul 30, 2025"
"AAPL250815P00215000","8.76","Trade","AAPL Aug 15, 2025 $215.00 Put",-2,"0.00","1751.76","Jul 30, 2025"
"META250801P00682500","15.09","Trade","META Aug 01, 2025 $682.50 Put",-5,"0.00","7544.43","Jul 30, 2025"
"AAPL250815P00215000","8.75","Trade","AAPL Aug 15, 2025 $215.00 Put",-1,"0.00","874.87","Jul 30, 2025"
"AAPL250808C00205000","7.45","Trade","AAPL Aug 08, 2025 $205.00 Call",1,"0.00","-745.12","Jul 30, 2025"
"AAPL250808C00205000","7.45","Trade","AAPL Aug 08, 2025 $205.00 Call",1,"0.00","-745.12","Jul 30, 2025"
"QQQ250829P00580000","14.55","Trade","QQQ Aug 29, 2025 $580.00 Put",2,"0.00","-2910.23","Jul 30, 2025"
"NTNX250919C00075000","7.10","Trade","NTNX Sep 19, 2025 $75.00 Call",5,"0.00","-3550.56","Jul 30, 2025"
"NTNX250919C00075000","7.04","Trade","NTNX Sep 19, 2025 $75.00 Call",5,"0.00","-3520.56","Jul 30, 2025"
"QQQ251017P00570000","15.95","Trade","QQQ Oct 17, 2025 $570.00 Put",-4,"0.00","6379.54","Jul 30, 2025"
"QQQ250829P00580000","14.37","Trade","QQQ Aug 29, 2025 $580.00 Put",2,"0.00","-2874.23","Jul 30, 2025"
"QQQ250829P00580000","14.59","Trade","QQQ Aug 29, 2025 $580.00 Put",2,"0.00","-2918.24","Jul 30, 2025"
"AAPL250808P00212500","7.58","Trade","AAPL Aug 08, 2025 $212.50 Put",2,"0.00","-1516.24","Jul 30, 2025"
"AMZN250808P00235000","9.85","Trade","AMZN Aug 08, 2025 $235.00 Put",-1,"0.00","984.87","Jul 30, 2025"
"QQQ251017P00570000","16.00","Trade","QQQ Oct 17, 2025 $570.00 Put",-4,"0.00","6399.54","Jul 30, 2025"
"AMZN250808P00235000","9.85","Trade","AMZN Aug 08, 2025 $235.00 Put",-1,"0.00","984.87","Jul 30, 2025"
"AMZN250808P00235000","9.75","Trade","AMZN Aug 08, 2025 $235.00 Put",-1,"0.00","974.87","Jul 30, 2025"
"AAPL250808C00205000","7.45","Trade","AAPL Aug 08, 2025 $205.00 Call",1,"0.00","-745.12","Jul 30, 2025"
"QQQ251017P00570000","16.03","Trade","QQQ Oct 17, 2025 $570.00 Put",-4,"0.00","6411.54","Jul 30, 2025"
"DKNG250919C00042000","4.20","Trade","DKNG Sep 19, 2025 $42.00 Call",-3,"0.00","1259.61","Jul 29, 2025"
"DKNG250919C00042000","4.23","Trade","DKNG Sep 19, 2025 $42.00 Call",-3,"0.00","1267.63","Jul 29, 2025"
"SMCI250815C00057000","5.35","Trade","SMCI Aug 15, 2025 $57.00 Call",2,"0.00","-1070.24","Jul 29, 2025"
"MU251017C00110000","11.40","Trade","MU Oct 17, 2025 $110.00 Call",4,"0.00","-4560.44","Jul 29, 2025"
"RDDT250919C00150000","14.55","Trade","RDDT Sep 19, 2025 $150.00 Call",-1,"0.00","1454.87","Jul 29, 2025"
"COIN250919C00370000","37.99","Trade","COIN Sep 19, 2025 $370.00 Call",-1,"0.00","3798.87","Jul 29, 2025"
"SMCI250801P00059000","2.13","Trade","SMCI Aug 01, 2025 $59.00 Put",2,"0.00","-426.24","Jul 29, 2025"
"QBTS250919C00015000","4.33","Trade","QBTS Sep 19, 2025 $15.00 Call",-2,"0.00","865.76","Jul 29, 2025"
"LUNR250919C00011000","2.52","Trade","LUNR Sep 19, 2025 $11.00 Call",-2,"0.00","503.74","Jul 29, 2025"
"RIVN260116C00012500","2.60","Trade","RIVN Jan 16, 2026 $12.50 Call",-10,"0.00","2598.83","Jul 29, 2025"
"RIVN260116C00012500","2.60","Trade","RIVN Jan 16, 2026 $12.50 Call",-6,"0.00","1559.30","Jul 29, 2025"
"SMCI250919C00055000","9.81","Trade","SMCI Sep 19, 2025 $55.00 Call",-2,"0.00","1961.76","Jul 29, 2025"
"JD250919C00033000","2.23","Trade","JD Sep 19, 2025 $33.00 Call",-5,"0.00","1114.37","Jul 29, 2025"
"COIN260116C00450000","38.65","Trade","COIN Jan 16, 2026 $450.00 Call",1,"0.00","-3865.12","Jul 29, 2025"
"GOOG260116C00190000","19.30","Trade","GOOG Jan 16, 2026 $190.00 Call",2,"0.00","-3860.23","Jul 29, 2025"
"DOCU250919C00075000","8.65","Trade","DOCU Sep 19, 2025 $75.00 Call",-2,"0.00","1729.76","Jul 29, 2025"
"NVDA250808C00175000","6.48","Trade","NVDA Aug 08, 2025 $175.00 Call",-4,"0.00","2591.52","Jul 29, 2025"
"QBTS250919C00015000","4.36","Trade","QBTS Sep 19, 2025 $15.00 Call",-2,"0.00","871.74","Jul 29, 2025"
"NFLX260116C01360000","41.20","Trade","NFLX Jan 16, 2026 $1,360.00 Call",1,"0.00","-4120.12","Jul 29, 2025"
"NVDA250808C00175000","6.61","Trade","NVDA Aug 08, 2025 $175.00 Call",-4,"0.00","2643.54","Jul 29, 2025"
"COIN250919C00370000","37.85","Trade","COIN Sep 19, 2025 $370.00 Call",-1,"0.00","3784.87","Jul 29, 2025"
"NFLX260116C01360000","41.50","Trade","NFLX Jan 16, 2026 $1,360.00 Call",1,"0.00","-4150.12","Jul 29, 2025"
"SMCI250801P00059000","2.02","Trade","SMCI Aug 01, 2025 $59.00 Put",1,"0.00","-202.12","Jul 29, 2025"
"QBTS250919C00015000","4.30","Trade","QBTS Sep 19, 2025 $15.00 Call",-2,"0.00","859.74","Jul 29, 2025"
"COIN260116C00450000","38.55","Trade","COIN Jan 16, 2026 $450.00 Call",1,"0.00","-3855.12","Jul 29, 2025"
"GOOGL260116C00185000","22.20","Trade","GOOGL Jan 16, 2026 $185.00 Call",-1,"0.00","2219.87","Jul 29, 2025"
"DOCU250919C00075000","8.65","Trade","DOCU Sep 19, 2025 $75.00 Call",-2,"0.00","1729.74","Jul 29, 2025"
"LUNR250919C00011000","2.49","Trade","LUNR Sep 19, 2025 $11.00 Call",-4,"0.00","995.54","Jul 29, 2025"
"LUNR250919C00011000","2.53","Trade","LUNR Sep 19, 2025 $11.00 Call",-2,"0.00","505.74","Jul 29, 2025"
"RDDT250919C00150000","14.40","Trade","RDDT Sep 19, 2025 $150.00 Call",-1,"0.00","1439.87","Jul 29, 2025"
"COIN260116C00450000","38.41","Trade","COIN Jan 16, 2026 $450.00 Call",1,"0.00","-3841.12","Jul 29, 2025"
"SMCI250919C00055000","9.80","Trade","SMCI Sep 19, 2025 $55.00 Call",-2,"0.00","1959.74","Jul 29, 2025"
"SMCI250919C00055000","9.72","Trade","SMCI Sep 19, 2025 $55.00 Call",-2,"0.00","1943.74","Jul 29, 2025"
"IOT250919C00038000","4.00","Trade","IOT Sep 19, 2025 $38.00 Call",-4,"0.00","1599.54","Jul 29, 2025"
"COIN250919C00370000","38.10","Trade","COIN Sep 19, 2025 $370.00 Call",-1,"0.00","3809.87","Jul 29, 2025"
"NFLX260116C01360000","41.42","Trade","NFLX Jan 16, 2026 $1,360.00 Call",1,"0.00","-4142.12","Jul 29, 2025"
"MU251017C00110000","11.45","Trade","MU Oct 17, 2025 $110.00 Call",4,"0.00","-4580.44","Jul 29, 2025"
"GOOG260116C00190000","19.35","Trade","GOOG Jan 16, 2026 $190.00 Call",2,"0.00","-3870.24","Jul 29, 2025"
"GOOG260116C00190000","19.29","Trade","GOOG Jan 16, 2026 $190.00 Call",2,"0.00","-3858.24","Jul 29, 2025"
"DKNG250919C00042000","4.25","Trade","DKNG Sep 19, 2025 $42.00 Call",-3,"0.00","1274.64","Jul 29, 2025"
"RDDT250919C00150000","14.40","Trade","RDDT Sep 19, 2025 $150.00 Call",-1,"0.00","1439.87","Jul 29, 2025"
"SMCI250815C00057000","5.20","Trade","SMCI Aug 15, 2025 $57.00 Call",4,"0.00","-2080.45","Jul 29, 2025"
"NVDA250808C00175000","6.45","Trade","NVDA Aug 08, 2025 $175.00 Call",-4,"0.00","2579.53","Jul 29, 2025"
"MU251017C00110000","11.45","Trade","MU Oct 17, 2025 $110.00 Call",4,"0.00","-4580.45","Jul 29, 2025"
"JD250919C00033000","2.23","Trade","JD Sep 19, 2025 $33.00 Call",-5,"0.00","1114.39","Jul 29, 2025"
"SMCI250815C00057000","5.25","Trade","SMCI Aug 15, 2025 $57.00 Call",4,"0.00","-2100.45","Jul 29, 2025"
"IOT250919C00038000","4.00","Trade","IOT Sep 19, 2025 $38.00 Call",-4,"0.00","1599.54","Jul 29, 2025"
"DOCU250919C00075000","8.74","Trade","DOCU Sep 19, 2025 $75.00 Call",-2,"0.00","1747.76","Jul 29, 2025"
"WMT250919C00095000","5.80","Trade","WMT Sep 19, 2025 $95.00 Call",-1,"0.00","579.87","Jul 29, 2025"
"SMCI250801P00059000","2.12","Trade","SMCI Aug 01, 2025 $59.00 Put",2,"0.00","-424.23","Jul 29, 2025"
"LUNR250919C00011000","2.38","Trade","LUNR Sep 19, 2025 $11.00 Call",-4,"0.00","951.54","Jul 29, 2025"
"NVDA250808C00175000","4.53","Trade","NVDA Aug 08, 2025 $175.00 Call",4,"0.00","-1812.45","Jul 28, 2025"
"BABA250808P00120000","2.01","Trade","BABA Aug 08, 2025 $120.00 Put",-1,"0.00","200.87","Jul 28, 2025"
"CVNA250815P00327500","19.00","Trade","CVNA Aug 15, 2025 $327.50 Put",-1,"0.00","1899.87","Jul 28, 2025"
"SLV260116C00028000","7.05","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","704.87","Jul 28, 2025"
"TGT250919C00095000","13.35","Trade","TGT Sep 19, 2025 $95.00 Call",1,"0.00","-1335.12","Jul 28, 2025"
"AAPL251017C00200000","20.82","Trade","AAPL Oct 17, 2025 $200.00 Call",-1,"0.00","2081.87","Jul 28, 2025"
"COST250801P00925000","4.65","Trade","COST Aug 01, 2025 $925.00 Put",1,"0.00","-465.12","Jul 28, 2025"
"AMZN260116C00210000","34.98","Trade","AMZN Jan 16, 2026 $210.00 Call",-1,"0.00","3497.87","Jul 28, 2025"
"SMCI250919C00055000","8.91","Trade","SMCI Sep 19, 2025 $55.00 Call",2,"0.00","-1782.24","Jul 28, 2025"
"SMCI250919C00055000","8.87","Trade","SMCI Sep 19, 2025 $55.00 Call",2,"0.00","-1774.24","Jul 28, 2025"
"COIN250919C00370000","39.40","Trade","COIN Sep 19, 2025 $370.00 Call",1,"0.00","-3940.12","Jul 28, 2025"
"AMZN250808P00235000","7.95","Trade","AMZN Aug 08, 2025 $235.00 Put",1,"0.00","-795.12","Jul 28, 2025"
"COST250801P00925000","4.35","Trade","COST Aug 01, 2025 $925.00 Put",1,"0.00","-435.12","Jul 28, 2025"
"SMCI250919C00055000","8.87","Trade","SMCI Sep 19, 2025 $55.00 Call",2,"0.00","-1774.23","Jul 28, 2025"
"CRCL250919P00145000","3.81","Trade","CRCL Sep 19, 2025 $145.00 Put",-1,"0.00","380.87","Jul 28, 2025"
"AMZN250808P00235000","7.95","Trade","AMZN Aug 08, 2025 $235.00 Put",1,"0.00","-795.12","Jul 28, 2025"
"COST250919C00920000","40.80","Trade","COST Sep 19, 2025 $920.00 Call",1,"0.00","-4080.12","Jul 28, 2025"
"SLV260116C00028000","7.05","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","704.87","Jul 28, 2025"
"PLTR250801C00160000","1.99","Trade","PLTR Aug 01, 2025 $160.00 Call",-1,"0.00","198.87","Jul 28, 2025"
"META260116C00780000","39.95","Trade","META Jan 16, 2026 $780.00 Call",-1,"0.00","3994.87","Jul 28, 2025"
"META260116C00780000","39.85","Trade","META Jan 16, 2026 $780.00 Call",-1,"0.00","3984.87","Jul 28, 2025"
"COIN250919C00370000","39.40","Trade","COIN Sep 19, 2025 $370.00 Call",1,"0.00","-3940.12","Jul 28, 2025"
"CRCL250919P00225000","48.18","Trade","CRCL Sep 19, 2025 $225.00 Put",-1,"0.00","4817.87","Jul 28, 2025"
"BABA250808P00120000","2.00","Trade","BABA Aug 08, 2025 $120.00 Put",-1,"0.00","199.87","Jul 28, 2025"
"SLV250815P00037000","2.53","Trade","SLV Aug 15, 2025 $37.00 Put",-2,"0.00","505.76","Jul 28, 2025"
"IOT250919C00038000","5.24","Trade","IOT Sep 19, 2025 $38.00 Call",4,"0.00","-2096.45","Jul 28, 2025"
"COST250919C00920000","41.40","Trade","COST Sep 19, 2025 $920.00 Call",1,"0.00","-4140.12","Jul 28, 2025"
"UNH260116C00280000","36.20","Trade","UNH Jan 16, 2026 $280.00 Call",-1,"0.00","3619.87","Jul 28, 2025"
"TGT250919C00095000","13.28","Trade","TGT Sep 19, 2025 $95.00 Call",1,"0.00","-1328.12","Jul 28, 2025"
"META260116C00780000","40.01","Trade","META Jan 16, 2026 $780.00 Call",-1,"0.00","4000.87","Jul 28, 2025"
"AAPL250815P00215000","6.00","Trade","AAPL Aug 15, 2025 $215.00 Put",-1,"0.00","599.87","Jul 28, 2025"
"NVDA250808C00175000","4.69","Trade","NVDA Aug 08, 2025 $175.00 Call",4,"0.00","-1876.45","Jul 28, 2025"
"NVDA250808C00175000","4.70","Trade","NVDA Aug 08, 2025 $175.00 Call",4,"0.00","-1880.45","Jul 28, 2025"
"UNH260116C00280000","36.28","Trade","UNH Jan 16, 2026 $280.00 Call",-1,"0.00","3627.87","Jul 28, 2025"
"AAPL251017C00200000","20.70","Trade","AAPL Oct 17, 2025 $200.00 Call",-1,"0.00","2069.87","Jul 28, 2025"
"IOT250919C00038000","5.30","Trade","IOT Sep 19, 2025 $38.00 Call",4,"0.00","-2120.45","Jul 28, 2025"
"TGT250919C00095000","13.28","Trade","TGT Sep 19, 2025 $95.00 Call",1,"0.00","-1328.12","Jul 28, 2025"
"AMZN260116C00210000","34.90","Trade","AMZN Jan 16, 2026 $210.00 Call",-1,"0.00","3489.87","Jul 28, 2025"
"AMZN260116C00210000","34.97","Trade","AMZN Jan 16, 2026 $210.00 Call",-1,"0.00","3496.87","Jul 28, 2025"
"COST250919C00920000","41.35","Trade","COST Sep 19, 2025 $920.00 Call",1,"0.00","-4135.12","Jul 28, 2025"
"UNH260116C00280000","36.20","Trade","UNH Jan 16, 2026 $280.00 Call",-1,"0.00","3619.87","Jul 28, 2025"
"COST250801P00925000","4.30","Trade","COST Aug 01, 2025 $925.00 Put",1,"0.00","-430.12","Jul 28, 2025"
"AAPL251017C00200000","20.70","Trade","AAPL Oct 17, 2025 $200.00 Call",-1,"0.00","2069.87","Jul 28, 2025"
"AAPL250815P00215000","6.00","Trade","AAPL Aug 15, 2025 $215.00 Put",-1,"0.00","599.87","Jul 28, 2025"
"AMZN260116C00225000","25.18","Trade","AMZN Jan 16, 2026 $225.00 Call",2,"0.00","-5036.24","Jul 28, 2025"
"AMZN250808P00235000","7.90","Trade","AMZN Aug 08, 2025 $235.00 Put",1,"0.00","-790.12","Jul 28, 2025"
"SLV250815P00037000","2.52","Trade","SLV Aug 15, 2025 $37.00 Put",-2,"0.00","503.74","Jul 28, 2025"
"PLTR250801C00160000","2.01","Trade","PLTR Aug 01, 2025 $160.00 Call",-1,"0.00","200.87","Jul 28, 2025"
"BABA250808P00120000","2.00","Trade","BABA Aug 08, 2025 $120.00 Put",-1,"0.00","199.87","Jul 28, 2025"
"CRCL250919P00185000","19.06","Trade","CRCL Sep 19, 2025 $185.00 Put",2,"0.00","-3812.23","Jul 28, 2025"
"GOOGL260116C00185000","20.25","Trade","GOOGL Jan 16, 2026 $185.00 Call",-1,"0.00","2024.87","Jul 28, 2025"
"PLTR250801C00160000","1.99","Trade","PLTR Aug 01, 2025 $160.00 Call",-1,"0.00","198.87","Jul 28, 2025"
"GOOGL260116C00185000","20.25","Trade","GOOGL Jan 16, 2026 $185.00 Call",-1,"0.00","2024.87","Jul 28, 2025"
"COIN250919C00370000","39.01","Trade","COIN Sep 19, 2025 $370.00 Call",1,"0.00","-3901.12","Jul 28, 2025"
"AAPL251017C00200000","21.10","Trade","AAPL Oct 17, 2025 $200.00 Call",2,"0.00","-4220.24","Jul 25, 2025"
"WMT250919C00095000","5.29","Trade","WMT Sep 19, 2025 $95.00 Call",4,"0.00","-2116.44","Jul 25, 2025"
"META250815P00680000","11.35","Trade","META Aug 15, 2025 $680.00 Put",-1,"0.00","1134.87","Jul 25, 2025"
"META251017C00700000","53.95","Trade","META Oct 17, 2025 $700.00 Call",-1,"0.00","5394.87","Jul 25, 2025"
"RDDT250919C00150000","17.45","Trade","RDDT Sep 19, 2025 $150.00 Call",1,"0.00","-1745.12","Jul 25, 2025"
"AAPL251017C00200000","21.06","Trade","AAPL Oct 17, 2025 $200.00 Call",1,"0.00","-2106.12","Jul 25, 2025"
"META251017C00700000","53.71","Trade","META Oct 17, 2025 $700.00 Call",-1,"0.00","5370.87","Jul 25, 2025"
"WMT250919C00095000","5.30","Trade","WMT Sep 19, 2025 $95.00 Call",4,"0.00","-2118.45","Jul 25, 2025"
"META251017C00700000","54.11","Trade","META Oct 17, 2025 $700.00 Call",-1,"0.00","5410.87","Jul 25, 2025"
"META250815P00680000","11.35","Trade","META Aug 15, 2025 $680.00 Put",-1,"0.00","1134.87","Jul 25, 2025"
